,a_img,a_embedding,b_img,b_embedding,genuine,a_gender_lfw,a_gender_insightface,a_pemiu_img,a_pemiu_gender_insightface
90,../data/lfw_align/Hamzah_Haz/Hamzah_Haz_0001.png,../data/features_cleaner/Hamzah_Haz_0001.npy,../data/lfw_align/Hamzah_Haz/Hamzah_Haz_0002.png,../data/features_cleaner/Hamzah_Haz_0002.npy,True,M,M,sample_images/Hamzah_Haz_0001_pemiu.png,F
91,../data/lfw_align/Harbhajan_Singh/Harbhajan_Singh_0001.png,../data/features_cleaner/Harbhajan_Singh_0001.npy,../data/lfw_align/Harbhajan_Singh/Harbhajan_Singh_0002.png,../data/features_cleaner/Harbhajan_Singh_0002.npy,True,M,M,sample_images/Harbhajan_Singh_0001_pemiu.png,F
92,../data/lfw_align/Hootie_Johnson/Hootie_Johnson_0001.png,../data/features_cleaner/Hootie_Johnson_0001.npy,../data/lfw_align/Hootie_Johnson/Hootie_Johnson_0002.png,../data/features_cleaner/Hootie_Johnson_0002.npy,True,M,M,sample_images/Hootie_Johnson_0001_pemiu.png,F
93,../data/lfw_align/Hugo_Chavez/Hugo_Chavez_0002.png,../data/features_cleaner/Hugo_Chavez_0002.npy,../data/lfw_align/Hugo_Chavez/Hugo_Chavez_0027.png,../data/features_cleaner/Hugo_Chavez_0027.npy,True,M,M,sample_images/Hugo_Chavez_0002_pemiu.png,F
94,../data/lfw_align/Hugo_Chavez/Hugo_Chavez_0027.png,../data/features_cleaner/Hugo_Chavez_0027.npy,../data/lfw_align/Hugo_Chavez/Hugo_Chavez_0053.png,../data/features_cleaner/Hugo_Chavez_0053.npy,True,M,M,sample_images/Hugo_Chavez_0027_pemiu.png,F
95,../data/lfw_align/Hugo_Chavez/Hugo_Chavez_0036.png,../data/features_cleaner/Hugo_Chavez_0036.npy,../data/lfw_align/Hugo_Chavez/Hugo_Chavez_0051.png,../data/features_cleaner/Hugo_Chavez_0051.npy,True,M,M,sample_images/Hugo_Chavez_0036_pemiu.png,F
96,../data/lfw_align/Hugo_Chavez/Hugo_Chavez_0041.png,../data/features_cleaner/Hugo_Chavez_0041.npy,../data/lfw_align/Hugo_Chavez/Hugo_Chavez_0050.png,../data/features_cleaner/Hugo_Chavez_0050.npy,True,M,M,sample_images/Hugo_Chavez_0041_pemiu.png,F
97,../data/lfw_align/Hugo_Chavez/Hugo_Chavez_0045.png,../data/features_cleaner/Hugo_Chavez_0045.npy,../data/lfw_align/Hugo_Chavez/Hugo_Chavez_0056.png,../data/features_cleaner/Hugo_Chavez_0056.npy,True,M,M,sample_images/Hugo_Chavez_0045_pemiu.png,F
98,../data/lfw_align/Isaiah_Washington/Isaiah_Washington_0001.png,../data/features_cleaner/Isaiah_Washington_0001.npy,../data/lfw_align/Isaiah_Washington/Isaiah_Washington_0002.png,../data/features_cleaner/Isaiah_Washington_0002.npy,True,M,M,sample_images/Isaiah_Washington_0001_pemiu.png,F
99,../data/lfw_align/Jack_Grubman/Jack_Grubman_0001.png,../data/features_cleaner/Jack_Grubman_0001.npy,../data/lfw_align/Jack_Grubman/Jack_Grubman_0002.png,../data/features_cleaner/Jack_Grubman_0002.npy,True,M,M,sample_images/Jack_Grubman_0001_pemiu.png,F
100,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0001.png,../data/features_cleaner/Jacques_Rogge_0001.npy,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0009.png,../data/features_cleaner/Jacques_Rogge_0009.npy,True,M,M,sample_images/Jacques_Rogge_0001_pemiu.png,F
101,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0003.png,../data/features_cleaner/Jacques_Rogge_0003.npy,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0007.png,../data/features_cleaner/Jacques_Rogge_0007.npy,True,M,M,sample_images/Jacques_Rogge_0003_pemiu.png,F
102,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0003.png,../data/features_cleaner/Jacques_Rogge_0003.npy,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0010.png,../data/features_cleaner/Jacques_Rogge_0010.npy,True,M,M,sample_images/Jacques_Rogge_0003_pemiu.png,F
103,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0004.png,../data/features_cleaner/Jacques_Rogge_0004.npy,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0006.png,../data/features_cleaner/Jacques_Rogge_0006.npy,True,M,M,sample_images/Jacques_Rogge_0004_pemiu.png,F
104,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0004.png,../data/features_cleaner/Jacques_Rogge_0004.npy,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0009.png,../data/features_cleaner/Jacques_Rogge_0009.npy,True,M,M,sample_images/Jacques_Rogge_0004_pemiu.png,F
105,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0005.png,../data/features_cleaner/Jacques_Rogge_0005.npy,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0008.png,../data/features_cleaner/Jacques_Rogge_0008.npy,True,M,M,sample_images/Jacques_Rogge_0005_pemiu.png,M
106,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0006.png,../data/features_cleaner/Jacques_Rogge_0006.npy,../data/lfw_align/Jacques_Rogge/Jacques_Rogge_0008.png,../data/features_cleaner/Jacques_Rogge_0008.npy,True,M,M,sample_images/Jacques_Rogge_0006_pemiu.png,F
107,../data/lfw_align/James_Caan/James_Caan_0001.png,../data/features_cleaner/James_Caan_0001.npy,../data/lfw_align/James_Caan/James_Caan_0002.png,../data/features_cleaner/James_Caan_0002.npy,True,M,M,sample_images/James_Caan_0001_pemiu.png,F
108,../data/lfw_align/James_Caan/James_Caan_0001.png,../data/features_cleaner/James_Caan_0001.npy,../data/lfw_align/James_Caan/James_Caan_0003.png,../data/features_cleaner/James_Caan_0003.npy,True,M,M,sample_images/James_Caan_0001_pemiu.png,F
109,../data/lfw_align/James_Caan/James_Caan_0002.png,../data/features_cleaner/James_Caan_0002.npy,../data/lfw_align/James_Caan/James_Caan_0003.png,../data/features_cleaner/James_Caan_0003.npy,True,M,M,sample_images/James_Caan_0002_pemiu.png,M
110,../data/lfw_align/James_Jones/James_Jones_0001.png,../data/features_cleaner/James_Jones_0001.npy,../data/lfw_align/James_Jones/James_Jones_0002.png,../data/features_cleaner/James_Jones_0002.npy,True,M,M,sample_images/James_Jones_0001_pemiu.png,F
111,../data/lfw_align/Jamling_Norgay/Jamling_Norgay_0001.png,../data/features_cleaner/Jamling_Norgay_0001.npy,../data/lfw_align/Jamling_Norgay/Jamling_Norgay_0002.png,../data/features_cleaner/Jamling_Norgay_0002.npy,True,M,M,sample_images/Jamling_Norgay_0001_pemiu.png,F
112,../data/lfw_align/Janica_Kostelic/Janica_Kostelic_0001.png,../data/features_cleaner/Janica_Kostelic_0001.npy,../data/lfw_align/Janica_Kostelic/Janica_Kostelic_0002.png,../data/features_cleaner/Janica_Kostelic_0002.npy,True,F,F,sample_images/Janica_Kostelic_0001_pemiu.png,F
113,../data/lfw_align/Jeanne_Moreau/Jeanne_Moreau_0001.png,../data/features_cleaner/Jeanne_Moreau_0001.npy,../data/lfw_align/Jeanne_Moreau/Jeanne_Moreau_0002.png,../data/features_cleaner/Jeanne_Moreau_0002.npy,True,F,F,sample_images/Jeanne_Moreau_0001_pemiu.png,M
114,../data/lfw_align/Jeffrey_Archer/Jeffrey_Archer_0001.png,../data/features_cleaner/Jeffrey_Archer_0001.npy,../data/lfw_align/Jeffrey_Archer/Jeffrey_Archer_0002.png,../data/features_cleaner/Jeffrey_Archer_0002.npy,True,M,M,sample_images/Jeffrey_Archer_0001_pemiu.png,F
115,../data/lfw_align/Jennifer_Garner/Jennifer_Garner_0001.png,../data/features_cleaner/Jennifer_Garner_0001.npy,../data/lfw_align/Jennifer_Garner/Jennifer_Garner_0003.png,../data/features_cleaner/Jennifer_Garner_0003.npy,True,F,F,sample_images/Jennifer_Garner_0001_pemiu.png,M
116,../data/lfw_align/Jennifer_Garner/Jennifer_Garner_0004.png,../data/features_cleaner/Jennifer_Garner_0004.npy,../data/lfw_align/Jennifer_Garner/Jennifer_Garner_0009.png,../data/features_cleaner/Jennifer_Garner_0009.npy,True,F,F,sample_images/Jennifer_Garner_0004_pemiu.png,F
117,../data/lfw_align/Jennifer_Garner/Jennifer_Garner_0005.png,../data/features_cleaner/Jennifer_Garner_0005.npy,../data/lfw_align/Jennifer_Garner/Jennifer_Garner_0006.png,../data/features_cleaner/Jennifer_Garner_0006.npy,True,F,F,sample_images/Jennifer_Garner_0005_pemiu.png,M
118,../data/lfw_align/Jennifer_Garner/Jennifer_Garner_0005.png,../data/features_cleaner/Jennifer_Garner_0005.npy,../data/lfw_align/Jennifer_Garner/Jennifer_Garner_0009.png,../data/features_cleaner/Jennifer_Garner_0009.npy,True,F,F,sample_images/Jennifer_Garner_0005_pemiu.png,M
119,../data/lfw_align/Jennifer_Garner/Jennifer_Garner_0007.png,../data/features_cleaner/Jennifer_Garner_0007.npy,../data/lfw_align/Jennifer_Garner/Jennifer_Garner_0012.png,../data/features_cleaner/Jennifer_Garner_0012.npy,True,F,F,sample_images/Jennifer_Garner_0007_pemiu.png,F
120,../data/lfw_align/Jennifer_Garner/Jennifer_Garner_0008.png,../data/features_cleaner/Jennifer_Garner_0008.npy,../data/lfw_align/Jennifer_Garner/Jennifer_Garner_0011.png,../data/features_cleaner/Jennifer_Garner_0011.npy,True,F,F,sample_images/Jennifer_Garner_0008_pemiu.png,M
121,../data/lfw_align/Jeremy_Greenstock/Jeremy_Greenstock_0002.png,../data/features_cleaner/Jeremy_Greenstock_0002.npy,../data/lfw_align/Jeremy_Greenstock/Jeremy_Greenstock_0024.png,../data/features_cleaner/Jeremy_Greenstock_0024.npy,True,M,M,sample_images/Jeremy_Greenstock_0002_pemiu.png,F
122,../data/lfw_align/Jeremy_Greenstock/Jeremy_Greenstock_0003.png,../data/features_cleaner/Jeremy_Greenstock_0003.npy,../data/lfw_align/Jeremy_Greenstock/Jeremy_Greenstock_0022.png,../data/features_cleaner/Jeremy_Greenstock_0022.npy,True,M,M,sample_images/Jeremy_Greenstock_0003_pemiu.png,M
123,../data/lfw_align/Jeremy_Greenstock/Jeremy_Greenstock_0005.png,../data/features_cleaner/Jeremy_Greenstock_0005.npy,../data/lfw_align/Jeremy_Greenstock/Jeremy_Greenstock_0011.png,../data/features_cleaner/Jeremy_Greenstock_0011.npy,True,M,M,sample_images/Jeremy_Greenstock_0005_pemiu.png,M
124,../data/lfw_align/Jeremy_Greenstock/Jeremy_Greenstock_0010.png,../data/features_cleaner/Jeremy_Greenstock_0010.npy,../data/lfw_align/Jeremy_Greenstock/Jeremy_Greenstock_0014.png,../data/features_cleaner/Jeremy_Greenstock_0014.npy,True,M,M,sample_images/Jeremy_Greenstock_0010_pemiu.png,M
125,../data/lfw_align/Jeremy_Greenstock/Jeremy_Greenstock_0017.png,../data/features_cleaner/Jeremy_Greenstock_0017.npy,../data/lfw_align/Jeremy_Greenstock/Jeremy_Greenstock_0021.png,../data/features_cleaner/Jeremy_Greenstock_0021.npy,True,M,M,sample_images/Jeremy_Greenstock_0017_pemiu.png,F
126,../data/lfw_align/Jessica_Lange/Jessica_Lange_0001.png,../data/features_cleaner/Jessica_Lange_0001.npy,../data/lfw_align/Jessica_Lange/Jessica_Lange_0002.png,../data/features_cleaner/Jessica_Lange_0002.npy,True,F,F,sample_images/Jessica_Lange_0001_pemiu.png,F
127,../data/lfw_align/Jimmy_Carter/Jimmy_Carter_0001.png,../data/features_cleaner/Jimmy_Carter_0001.npy,../data/lfw_align/Jimmy_Carter/Jimmy_Carter_0007.png,../data/features_cleaner/Jimmy_Carter_0007.npy,True,M,M,sample_images/Jimmy_Carter_0001_pemiu.png,F
128,../data/lfw_align/Jimmy_Carter/Jimmy_Carter_0004.png,../data/features_cleaner/Jimmy_Carter_0004.npy,../data/lfw_align/Jimmy_Carter/Jimmy_Carter_0006.png,../data/features_cleaner/Jimmy_Carter_0006.npy,True,M,M,sample_images/Jimmy_Carter_0004_pemiu.png,F
129,../data/lfw_align/Jimmy_Carter/Jimmy_Carter_0005.png,../data/features_cleaner/Jimmy_Carter_0005.npy,../data/lfw_align/Jimmy_Carter/Jimmy_Carter_0008.png,../data/features_cleaner/Jimmy_Carter_0008.npy,True,M,M,sample_images/Jimmy_Carter_0005_pemiu.png,F
130,../data/lfw_align/Jimmy_Carter/Jimmy_Carter_0006.png,../data/features_cleaner/Jimmy_Carter_0006.npy,../data/lfw_align/Jimmy_Carter/Jimmy_Carter_0007.png,../data/features_cleaner/Jimmy_Carter_0007.npy,True,M,M,sample_images/Jimmy_Carter_0006_pemiu.png,F
131,../data/lfw_align/Jodie_Foster/Jodie_Foster_0001.png,../data/features_cleaner/Jodie_Foster_0001.npy,../data/lfw_align/Jodie_Foster/Jodie_Foster_0002.png,../data/features_cleaner/Jodie_Foster_0002.npy,True,F,F,sample_images/Jodie_Foster_0001_pemiu.png,F
132,../data/lfw_align/John_Manley/John_Manley_0001.png,../data/features_cleaner/John_Manley_0001.npy,../data/lfw_align/John_Manley/John_Manley_0006.png,../data/features_cleaner/John_Manley_0006.npy,True,M,M,sample_images/John_Manley_0001_pemiu.png,M
133,../data/lfw_align/John_Manley/John_Manley_0002.png,../data/features_cleaner/John_Manley_0002.npy,../data/lfw_align/John_Manley/John_Manley_0005.png,../data/features_cleaner/John_Manley_0005.npy,True,M,M,sample_images/John_Manley_0002_pemiu.png,M
134,../data/lfw_align/John_McCain/John_McCain_0002.png,../data/features_cleaner/John_McCain_0002.npy,../data/lfw_align/John_McCain/John_McCain_0003.png,../data/features_cleaner/John_McCain_0003.npy,True,M,M,sample_images/John_McCain_0002_pemiu.png,F
135,../data/lfw_align/John_McCain/John_McCain_0003.png,../data/features_cleaner/John_McCain_0003.npy,../data/lfw_align/John_McCain/John_McCain_0007.png,../data/features_cleaner/John_McCain_0007.npy,True,M,M,sample_images/John_McCain_0003_pemiu.png,F
136,../data/lfw_align/John_McCain/John_McCain_0006.png,../data/features_cleaner/John_McCain_0006.npy,../data/lfw_align/John_McCain/John_McCain_0007.png,../data/features_cleaner/John_McCain_0007.npy,True,M,M,sample_images/John_McCain_0006_pemiu.png,F
137,../data/lfw_align/John_Snow/John_Snow_0003.png,../data/features_cleaner/John_Snow_0003.npy,../data/lfw_align/John_Snow/John_Snow_0015.png,../data/features_cleaner/John_Snow_0015.npy,True,M,M,sample_images/John_Snow_0003_pemiu.png,F
138,../data/lfw_align/John_Snow/John_Snow_0004.png,../data/features_cleaner/John_Snow_0004.npy,../data/lfw_align/John_Snow/John_Snow_0016.png,../data/features_cleaner/John_Snow_0016.npy,True,M,M,sample_images/John_Snow_0004_pemiu.png,F
139,../data/lfw_align/John_Snow/John_Snow_0009.png,../data/features_cleaner/John_Snow_0009.npy,../data/lfw_align/John_Snow/John_Snow_0011.png,../data/features_cleaner/John_Snow_0011.npy,True,M,M,sample_images/John_Snow_0009_pemiu.png,F
140,../data/lfw_align/Johnson_Panjaitan/Johnson_Panjaitan_0001.png,../data/features_cleaner/Johnson_Panjaitan_0001.npy,../data/lfw_align/Johnson_Panjaitan/Johnson_Panjaitan_0002.png,../data/features_cleaner/Johnson_Panjaitan_0002.npy,True,M,M,sample_images/Johnson_Panjaitan_0001_pemiu.png,F
141,../data/lfw_align/Jorge_Castaneda/Jorge_Castaneda_0001.png,../data/features_cleaner/Jorge_Castaneda_0001.npy,../data/lfw_align/Jorge_Castaneda/Jorge_Castaneda_0002.png,../data/features_cleaner/Jorge_Castaneda_0002.npy,True,M,M,sample_images/Jorge_Castaneda_0001_pemiu.png,F
142,../data/lfw_align/Jose_Serra/Jose_Serra_0001.png,../data/features_cleaner/Jose_Serra_0001.npy,../data/lfw_align/Jose_Serra/Jose_Serra_0009.png,../data/features_cleaner/Jose_Serra_0009.npy,True,M,M,sample_images/Jose_Serra_0001_pemiu.png,F
143,../data/lfw_align/Jose_Serra/Jose_Serra_0002.png,../data/features_cleaner/Jose_Serra_0002.npy,../data/lfw_align/Jose_Serra/Jose_Serra_0008.png,../data/features_cleaner/Jose_Serra_0008.npy,True,M,M,sample_images/Jose_Serra_0002_pemiu.png,M
144,../data/lfw_align/Jose_Serra/Jose_Serra_0003.png,../data/features_cleaner/Jose_Serra_0003.npy,../data/lfw_align/Jose_Serra/Jose_Serra_0005.png,../data/features_cleaner/Jose_Serra_0005.npy,True,M,M,sample_images/Jose_Serra_0003_pemiu.png,F
145,../data/lfw_align/Jose_Serra/Jose_Serra_0003.png,../data/features_cleaner/Jose_Serra_0003.npy,../data/lfw_align/Jose_Serra/Jose_Serra_0007.png,../data/features_cleaner/Jose_Serra_0007.npy,True,M,M,sample_images/Jose_Serra_0003_pemiu.png,F
146,../data/lfw_align/Jose_Serra/Jose_Serra_0006.png,../data/features_cleaner/Jose_Serra_0006.npy,../data/lfw_align/Jose_Serra/Jose_Serra_0009.png,../data/features_cleaner/Jose_Serra_0009.npy,True,M,M,sample_images/Jose_Serra_0006_pemiu.png,F
147,../data/lfw_align/Jose_Theodore/Jose_Theodore_0001.png,../data/features_cleaner/Jose_Theodore_0001.npy,../data/lfw_align/Jose_Theodore/Jose_Theodore_0002.png,../data/features_cleaner/Jose_Theodore_0002.npy,True,M,M,sample_images/Jose_Theodore_0001_pemiu.png,M
148,../data/lfw_align/Joseph_Blatter/Joseph_Blatter_0001.png,../data/features_cleaner/Joseph_Blatter_0001.npy,../data/lfw_align/Joseph_Blatter/Joseph_Blatter_0002.png,../data/features_cleaner/Joseph_Blatter_0002.npy,True,M,M,sample_images/Joseph_Blatter_0001_pemiu.png,M
149,../data/lfw_align/Joseph_Ralston/Joseph_Ralston_0001.png,../data/features_cleaner/Joseph_Ralston_0001.npy,../data/lfw_align/Joseph_Ralston/Joseph_Ralston_0002.png,../data/features_cleaner/Joseph_Ralston_0002.npy,True,M,M,sample_images/Joseph_Ralston_0001_pemiu.png,F
150,../data/lfw_align/Juan_Pablo_Montoya/Juan_Pablo_Montoya_0001.png,../data/features_cleaner/Juan_Pablo_Montoya_0001.npy,../data/lfw_align/Juan_Pablo_Montoya/Juan_Pablo_Montoya_0008.png,../data/features_cleaner/Juan_Pablo_Montoya_0008.npy,True,M,M,sample_images/Juan_Pablo_Montoya_0001_pemiu.png,M
151,../data/lfw_align/Juan_Pablo_Montoya/Juan_Pablo_Montoya_0002.png,../data/features_cleaner/Juan_Pablo_Montoya_0002.npy,../data/lfw_align/Juan_Pablo_Montoya/Juan_Pablo_Montoya_0004.png,../data/features_cleaner/Juan_Pablo_Montoya_0004.npy,True,M,M,sample_images/Juan_Pablo_Montoya_0002_pemiu.png,M
152,../data/lfw_align/Juan_Pablo_Montoya/Juan_Pablo_Montoya_0004.png,../data/features_cleaner/Juan_Pablo_Montoya_0004.npy,../data/lfw_align/Juan_Pablo_Montoya/Juan_Pablo_Montoya_0005.png,../data/features_cleaner/Juan_Pablo_Montoya_0005.npy,True,M,M,sample_images/Juan_Pablo_Montoya_0004_pemiu.png,F
153,../data/lfw_align/Julianna_Margulies/Julianna_Margulies_0001.png,../data/features_cleaner/Julianna_Margulies_0001.npy,../data/lfw_align/Julianna_Margulies/Julianna_Margulies_0002.png,../data/features_cleaner/Julianna_Margulies_0002.npy,True,F,F,sample_images/Julianna_Margulies_0001_pemiu.png,F
154,../data/lfw_align/Justin_Guarini/Justin_Guarini_0001.png,../data/features_cleaner/Justin_Guarini_0001.npy,../data/lfw_align/Justin_Guarini/Justin_Guarini_0002.png,../data/features_cleaner/Justin_Guarini_0002.npy,True,M,F,sample_images/Justin_Guarini_0001_pemiu.png,F
155,../data/lfw_align/Justin_Guarini/Justin_Guarini_0002.png,../data/features_cleaner/Justin_Guarini_0002.npy,../data/lfw_align/Justin_Guarini/Justin_Guarini_0003.png,../data/features_cleaner/Justin_Guarini_0003.npy,True,M,M,sample_images/Justin_Guarini_0002_pemiu.png,F
156,../data/lfw_align/Justine_Henin/Justine_Henin_0002.png,../data/features_cleaner/Justine_Henin_0002.npy,../data/lfw_align/Justine_Henin/Justine_Henin_0003.png,../data/features_cleaner/Justine_Henin_0003.npy,True,F,F,sample_images/Justine_Henin_0002_pemiu.png,F
157,../data/lfw_align/Kate_Winslet/Kate_Winslet_0001.png,../data/features_cleaner/Kate_Winslet_0001.npy,../data/lfw_align/Kate_Winslet/Kate_Winslet_0002.png,../data/features_cleaner/Kate_Winslet_0002.npy,True,F,F,sample_images/Kate_Winslet_0001_pemiu.png,M
158,../data/lfw_align/Kate_Winslet/Kate_Winslet_0001.png,../data/features_cleaner/Kate_Winslet_0001.npy,../data/lfw_align/Kate_Winslet/Kate_Winslet_0004.png,../data/features_cleaner/Kate_Winslet_0004.npy,True,F,F,sample_images/Kate_Winslet_0001_pemiu.png,M
159,../data/lfw_align/Kate_Winslet/Kate_Winslet_0002.png,../data/features_cleaner/Kate_Winslet_0002.npy,../data/lfw_align/Kate_Winslet/Kate_Winslet_0003.png,../data/features_cleaner/Kate_Winslet_0003.npy,True,F,F,sample_images/Kate_Winslet_0002_pemiu.png,M
160,../data/lfw_align/Kate_Winslet/Kate_Winslet_0002.png,../data/features_cleaner/Kate_Winslet_0002.npy,../data/lfw_align/Kate_Winslet/Kate_Winslet_0004.png,../data/features_cleaner/Kate_Winslet_0004.npy,True,F,F,sample_images/Kate_Winslet_0002_pemiu.png,M
161,../data/lfw_align/Kathy_Winters/Kathy_Winters_0001.png,../data/features_cleaner/Kathy_Winters_0001.npy,../data/lfw_align/Kathy_Winters/Kathy_Winters_0002.png,../data/features_cleaner/Kathy_Winters_0002.npy,True,F,F,sample_images/Kathy_Winters_0001_pemiu.png,M
162,../data/lfw_align/Kelvin_Sampson/Kelvin_Sampson_0001.png,../data/features_cleaner/Kelvin_Sampson_0001.npy,../data/lfw_align/Kelvin_Sampson/Kelvin_Sampson_0002.png,../data/features_cleaner/Kelvin_Sampson_0002.npy,True,M,M,sample_images/Kelvin_Sampson_0001_pemiu.png,F
163,../data/lfw_align/Kevin_Stallings/Kevin_Stallings_0001.png,../data/features_cleaner/Kevin_Stallings_0001.npy,../data/lfw_align/Kevin_Stallings/Kevin_Stallings_0002.png,../data/features_cleaner/Kevin_Stallings_0002.npy,True,M,M,sample_images/Kevin_Stallings_0001_pemiu.png,F
164,../data/lfw_align/Kim_Jong-Il/Kim_Jong-Il_0002.png,../data/features_cleaner/Kim_Jong-Il_0002.npy,../data/lfw_align/Kim_Jong-Il/Kim_Jong-Il_0003.png,../data/features_cleaner/Kim_Jong-Il_0003.npy,True,M,M,sample_images/Kim_Jong-Il_0002_pemiu.png,F
165,../data/lfw_align/Kristin_Davis/Kristin_Davis_0001.png,../data/features_cleaner/Kristin_Davis_0001.npy,../data/lfw_align/Kristin_Davis/Kristin_Davis_0002.png,../data/features_cleaner/Kristin_Davis_0002.npy,True,F,F,sample_images/Kristin_Davis_0001_pemiu.png,F
166,../data/lfw_align/Kristin_Davis/Kristin_Davis_0002.png,../data/features_cleaner/Kristin_Davis_0002.npy,../data/lfw_align/Kristin_Davis/Kristin_Davis_0003.png,../data/features_cleaner/Kristin_Davis_0003.npy,True,F,F,sample_images/Kristin_Davis_0002_pemiu.png,F
167,../data/lfw_align/Lance_Armstrong/Lance_Armstrong_0001.png,../data/features_cleaner/Lance_Armstrong_0001.npy,../data/lfw_align/Lance_Armstrong/Lance_Armstrong_0017.png,../data/features_cleaner/Lance_Armstrong_0017.npy,True,M,M,sample_images/Lance_Armstrong_0001_pemiu.png,F
168,../data/lfw_align/Lance_Armstrong/Lance_Armstrong_0005.png,../data/features_cleaner/Lance_Armstrong_0005.npy,../data/lfw_align/Lance_Armstrong/Lance_Armstrong_0010.png,../data/features_cleaner/Lance_Armstrong_0010.npy,True,M,M,sample_images/Lance_Armstrong_0005_pemiu.png,F
169,../data/lfw_align/Lance_Armstrong/Lance_Armstrong_0007.png,../data/features_cleaner/Lance_Armstrong_0007.npy,../data/lfw_align/Lance_Armstrong/Lance_Armstrong_0011.png,../data/features_cleaner/Lance_Armstrong_0011.npy,True,M,M,sample_images/Lance_Armstrong_0007_pemiu.png,F
